track_id,Stressed,Angry,Happy,Sad,Inspired,Excited,Nervous
4725 - Wind of Change,-0.12136683403896209,-0.12136683403896209,-0.836809839488047,-0.09162215154839244,0.31013021845353783,0.8591625133034204,-0.038793465440808556
4727 - Good Riddance (Time of Your Life),0.15310028574419615,0.15310028574419615,0.31914646357124216,-0.02108732507720905,0.4871441707741939,-0.1321577295997362,0.19892283908357472
4729 - Tucker Wetmore  - Wind Up Missin' You (Audio Only),-0.35214909064435596,-0.35214909064435596,0.3909497823930884,-0.15544578629960903,0.5619259975591769,-0.002446509104273034,-0.36782056602709
473 - The Weeknd - Call Out My Name (Official Audio),-0.1246618509520558,-0.1246618509520558,-0.798116467601932,0.4807900297833618,-0.2017713808808951,0.48676566590163334,-0.19900630429684824
4739 - ReawakeR - LiSA (feat Felix of STRAY KIDS) ｜ Lyric Video ｜ Opening song ｜ Solo Leveling Season 2,0.3142326696230674,0.3142326696230674,0.23899620717554973,-0.10186472061025359,-0.3212341059577305,-0.37803310728739137,0.6105010772019952
474 - She Will Be Loved (Radio Mix),-0.5151846841787566,-0.5151846841787566,-0.011334241127182357,-0.41531036471340566,0.8114568742363444,0.5428715419665925,-0.5480078014837402
4752 - System of a Down - Aerials (Remastered 2021),-0.37339583347434446,-0.37339583347434446,-0.6179714122346005,-0.5658185650670915,0.5242881677342076,0.9563157613379318,-0.32936964649308675
4754 - Eminem - The Monster ft. Rihanna (Audio),-0.35103305615979596,-0.35103305615979596,-0.08257118342612316,-0.7969929574220258,0.9026147343855663,0.6726268620481407,-0.17312966730483995
4759 - Twenty One Pilots   Ride Audio,0.49107602918951976,0.49107602918951976,-0.700998073983718,0.10978060572377005,-0.32576565965925874,0.32578651383255425,0.5014284135021364
476 - Lil Wayne - She Will (Visualizer) ft. Drake,-0.4928262889791097,-0.4928262889791097,0.4695723963234548,-0.682982022118536,0.3428644530743322,0.02876365733684974,-0.3609125002806436
4760 - MC Cebezinho ＂Observando Essa Salada＂ 🥗 DJ Yuri Pedrada,0.20106489915092063,0.20106489915092063,0.3283899547494278,0.0790778763658202,-0.5922853517535707,-0.568585439334375,0.36116486228985223
4768 - The Chainsmokers - Roses (Official Audio) ft. ROZES,-0.03423350091406385,-0.03423350091406385,-0.12663806874139052,-0.4774322876667835,0.8213953289700817,0.49497395258735094,0.09235314621484642
4769 - PILLOWTALK,-0.1164903670288254,-0.1164903670288254,-0.29706052350035617,0.7062889840502096,-0.6435204885453354,-0.12294422834343627,-0.28492968220727033
4773 - Rihanna - Pon de Replay (Audio),-0.4384213433312452,-0.4384213433312452,0.5108387771791343,-0.8193132380058903,0.3974843952604657,0.05490702584934937,-0.3739781600114793
4780 - Flo Rida - Good Feeling (Audio),-0.5997810365447103,-0.5997810365447103,-0.019497242622658666,-0.9332436158393902,0.5686274718588306,0.6361277602012277,-0.4694429789496506
